48;87;39;70;27;74;45;76;32;74;45;81;45;76;52;71;27;74;54;67;48;57;57;63;43;61;28;63;41;56;36;80;59;51;30;93;50;94;57;72;48;93;46;87
48;87;43;56;30;69;46;71;32;69;45;81;46;71;52;71;28;74;52;71;54;47;61;55;45;57;28;63;43;52;37;75;61;45;30;93;50;94;59;67;54;77;46;87
48;93;43;52;30;69;46;71;34;64;45;87;46;71;54;71;28;74;54;67;57;38;64;45;48;50;28;63;45;49;39;65;66;32;32;86;48;100;61;68;57;67;45;93
48;87;43;52;30;64;46;76;34;64;43;93;45;76;54;67;28;74;54;71;59;36;66;52;46;53;32;55;45;49;37;70;70;28;30;86;48;93;63;63;61;59;45;93
48;93;41;56;30;69;45;81;32;69;43;93;43;87;52;76;28;74;54;67;61;34;68;40;46;49;28;63;45;49;37;65;70;31;30;86;48;100;63;63;63;52;46;93
48;93;41;56;28;74;45;81;32;69;45;87;43;87;52;82;28;74;54;71;63;32;68;46;45;53;27;63;43;52;37;65;70;33;30;86;50;94;61;72;63;52;48;87
48;93;39;56;28;74;45;81;30;69;45;87;43;87;52;82;27;74;52;76;63;29;66;46;43;56;25;68;37;65;36;64;70;33;30;80;50;94;61;72;57;67;50;76
48;93;39;56;28;74;45;81;30;69;45;87;43;87;52;82;27;74;52;76;63;29;66;46;43;56;25;68;37;65;36;64;70;33;30;80;50;94;61;72;57;67;50;76
48;93;39;60;30;69;45;76;30;69;45;87;41;87;52;82;27;74;52;76;61;34;63;55;43;56;25;74;37;65;36;69;68;35;30;80;50;94;61;72;57;72;50;76
48;93;37;65;28;74;45;76;28;74;45;93;43;81;52;82;25;80;52;76;59;36;63;55;39;70;25;68;37;65;34;69;66;43;30;74;50;94;59;77;55;82;48;87
48;93;37;65;30;69;45;76;28;74;45;87;43;81;50;87;27;80;50;82;57;41;61;77;39;65;25;74;34;75;36;60;63;59;30;69;50;94;57;82;55;77;46;93
